Currency,Date,ASIN,Ad Group Name,Campaign Name,Channel,Headline,Profile Name,Avg CPC,Avg Pos.,Clicks,Conv. Rate,Conversions,Cost,Cost/Conv.,CTR,Impressions,Profit,Rev.,Rev./Conv.,ROI,1 day,1 day same sku,14 days,14 days same sku,30 day,30 day same sku,7 days,7 days same sku,conversions,new to brand order rate,new to brand orders,new to brand percentage,new to brand units,new to brand units percentage,page views,uc conv,units 1 day,units 14 day,units 30 day,units 7 day
Currency by profile,2019-09-06,B07MVS998P,AdGroup1,Huggies Wipes_SSA_CQ_Exact_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,51.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MVS998P,AdGroup1,Huggies Wipes_SSA_CQ_Exact_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,2.5250000953674316,0,4.0,0,0,10.100000381469727,0,0.009049773756,442.0,-10.100000381469727,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MVS998P,AdGroup1,Huggies Wipes_SSA_CQ_Exact_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,2.0299999713897705,0,1.0,1.0,1.0,2.0299999713897705,2.0299999713897705,0.003816793893,262.0,10.959999799728394,12.989999771118164,12.989999771118164,6.399014755761303,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-09,B07MVS998P,AdGroup1,Huggies Wipes_SSA_CQ_Exact_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.9600000381469727,0,1.0,0,0,1.9600000381469727,0,0.005102040816,196.0,-1.9600000381469727,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.1166667065589257,0,153.0,0.490196078431,75.0,170.85000610351562,2.2780000813802084,0.123188405797,1242.0,1161.8300476074219,1332.6800537109375,17.7690673828125,7.800292690089138,63.0,59.0,75.0,67.0,0.0,0.0,70.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,91.0,91.0,86.0
Currency by profile,2019-09-07,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.1310625076293945,0,160.0,0.65625,105.0,180.97000122070312,1.7235238211495536,0.137103684662,1167.0,1446.5400085449219,1627.510009765625,15.50009533110119,8.993258544441213,86.0,79.0,105.0,95.0,0.0,0.0,99.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,115.0,115.0,109.0
Currency by profile,2019-09-08,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.1231468574150458,0,143.0,0.685314685315,98.0,160.61000061035156,1.6388775572484853,0.118968386023,1202.0,1489.050033569336,1649.6600341796875,16.83326565489477,10.271216162820712,85.0,73.0,98.0,84.0,0.0,0.0,93.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,110.0,110.0,105.0
Currency by profile,2019-09-09,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.1312686293872434,0,134.0,0.597014925373,80.0,151.58999633789062,1.8948749542236327,0.11433447099,1172.0,1220.2599792480469,1371.8499755859375,17.14812469482422,9.049739486292456,70.0,64.0,80.0,74.0,0.0,0.0,77.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,92.0,92.0,88.0
Currency by profile,2019-09-06,B07MVS998P,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.2000000211927626,0,9.0,0.333333333333,3.0,10.800000190734863,3.6000000635782876,0.018442622951,488.0,41.15999889373779,51.959999084472656,17.31999969482422,4.811110941372784,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Currency by profile,2019-09-07,B07MVS998P,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.2100000381469727,0,7.0,0.285714285714,2.0,8.470000267028809,4.235000133514404,0.013461538462,520.0,26.489998817443848,34.959999084472656,17.479999542236328,4.127508616565401,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-08,B07MVS998P,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.2180000305175782,0,10.0,0.7,7.0,12.180000305175781,1.7400000435965401,0.014450867052,692.0,114.7300033569336,126.91000366210938,18.130000523158483,10.419540269484239,3.0,2.0,7.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,6.0
Currency by profile,2019-09-09,B07MVS998P,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Natural Care_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.182222260369195,0,18.0,0.277777777778,5.0,21.280000686645508,4.256000137329101,0.025568181818,704.0,60.6200008392334,81.9000015258789,16.38000030517578,3.848684158044982,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
Currency by profile,2019-09-07,B07N92R7Q8,AdGroup1,Huggies Wipes_SSA_NB_Phrase_Refreshing Clean_1.05.17,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.6737333170572917,0,75.0,0.4,30.0,125.52999877929688,4.184333292643229,0.00969117457,7739.0,389.1100158691406,514.6400146484375,17.154667154947916,4.099737271194134,23.0,23.0,30.0,30.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,37.0,35.0
Currency by profile,2019-09-07,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.3824999491373697,0,60.0,0.483333333333,29.0,82.94999694824219,2.860344722353179,0.005829770696,10292.0,360.75999450683594,443.7099914550781,15.300344532933728,5.349126073288914,24.0,20.0,29.0,24.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,32.0,30.0
Currency by profile,2019-09-08,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.3149366740938984,0,79.0,0.392405063291,31.0,103.87999725341797,3.3509676533360637,0.007672137516,10297.0,351.5300064086914,455.4100036621094,14.690645279422883,4.384000921285402,27.0,23.0,31.0,26.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,33.0,32.0
Currency by profile,2019-09-09,B07M6XVCBY,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.4477586417362607,0,58.0,0.293103448276,17.0,83.97000122070312,4.939411836511948,0.005200860832,11152.0,158.97000122070312,242.94000244140625,14.29058837890625,2.8931761213492573,17.0,16.0,17.0,16.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0
Currency by profile,2019-09-06,B07MVS998P,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.284137988912648,0,29.0,0.48275862069,14.0,37.2400016784668,2.6600001198904857,0.003687221869,7865.0,194.84999465942383,232.08999633789062,16.577856881277903,6.232276742138052,10.0,9.0,14.0,13.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,17.0,14.0
Currency by profile,2019-09-07,B07MVS998P,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.441904794602167,0,42.0,0.380952380952,16.0,60.560001373291016,3.7850000858306885,0.005651998385,7431.0,188.44999313354492,249.00999450683594,15.563124656677246,4.111789776422589,12.0,10.0,16.0,13.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,17.0,16.0
Currency by profile,2019-09-08,B07MVS998P,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.4697872730011636,0,47.0,0.382978723404,18.0,69.08000183105469,3.8377778795030384,0.006235075617,7538.0,216.0600128173828,285.1400146484375,15.841111924913195,4.127678157070542,18.0,16.0,18.0,16.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0
Currency by profile,2019-09-09,B07MVS998P,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,1.5488678554318986,0,53.0,0.301886792453,16.0,82.08999633789062,5.130624771118164,0.00778267254,6810.0,216.08001708984375,298.1700134277344,18.6356258392334,3.632233240703737,15.0,14.0,16.0,14.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,23.0,21.0
Currency by profile,2019-09-06,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,1.0020000457763671,0,5.0,0,0,5.010000228881836,0,0.001501952538,3329.0,-5.010000228881836,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,1.465000033378601,0,8.0,0.25,2.0,11.720000267028809,5.860000133514404,0.004024144869,1988.0,16.890000343322754,28.610000610351562,14.305000305175781,2.4411262763225703,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
Currency by profile,2019-09-08,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,1.7925000190734863,0,12.0,0.166666666667,2.0,21.510000228881836,10.755000114440918,0.003464203233,3464.0,2.0799999237060547,23.59000015258789,11.795000076293945,1.0966992050940663,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-09,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_NB_Phrase_General_1.05.17,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,1.7887500524520874,0,8.0,0.125,1.0,14.3100004196167,14.3100004196167,0.002608412129,3067.0,0.2799997329711914,14.59000015258789,14.59000015258789,1.0195667173138134,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-06,B07N92R7Q8,AdGroup1,Refreshing Clean_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,3.2837932192046067,0,29.0,0.655172413793,19.0,95.2300033569336,5.01210543983861,0.00285152409,10170.0,-14.870002746582031,80.36000061035156,4.229473716334293,0.8438517040596181,16.0,14.0,19.0,17.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,21.0,19.0
Currency by profile,2019-09-07,B07N92R7Q8,AdGroup1,Refreshing Clean_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,2.9389656329977103,0,29.0,0.344827586207,10.0,85.2300033569336,8.523000335693359,0.00178957112,16205.0,-27.37000274658203,57.86000061035156,5.786000061035156,0.6788689232832766,8.0,8.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,12.0
Currency by profile,2019-09-08,B07N92R7Q8,AdGroup1,Refreshing Clean_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,3.0393333435058594,0,30.0,0.3,9.0,91.18000030517578,10.131111145019531,0.001263211083,23749.0,-44.400001525878906,46.779998779296875,5.197777642144097,0.5130510925940569,8.0,6.0,9.0,6.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,11.0
Currency by profile,2019-09-09,B07N92R7Q8,AdGroup1,Refreshing Clean_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,3.1175675263275973,0,37.0,0.324324324324,12.0,115.3499984741211,9.612499872843424,0.001756134605,21069.0,-36.72999572753906,78.62000274658203,6.551666895548503,0.6815778395022738,12.0,11.0,12.0,11.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0
Currency by profile,2019-09-06,B07MVS998P,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,3.5749999455043246,0,28.0,0.535714285714,15.0,100.0999984741211,6.673333231608073,0.010950332421,2557.0,92.6500015258789,192.75,12.85,1.9255744549270077,13.0,10.0,15.0,11.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,15.0,15.0
Currency by profile,2019-09-07,B07MVS998P,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,3.424117593204274,0,17.0,0.470588235294,8.0,58.209999084472656,7.276249885559082,0.004137259674,4109.0,175.26000213623047,233.47000122070312,29.18375015258789,4.010822966719141,6.0,4.0,8.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,6.0
Currency by profile,2019-09-08,B07MVS998P,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,2.501538496751052,0,13.0,0.076923076923,1.0,32.52000045776367,32.52000045776367,0.003539341138,3673.0,-19.530000686645508,12.989999771118164,12.989999771118164,0.3994464818039999,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-09,B07MVS998P,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (528 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,3.185199890136719,0,25.0,0.36,9.0,79.62999725341797,8.847777472601997,0.00576435324,4337.0,42.980003356933594,122.61000061035156,13.623333401150173,1.5397463875347397,7.0,5.0,9.0,5.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,8.0
Currency by profile,2019-09-06,B07M6XVCBY,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,2.096923094529372,0,13.0,0.461538461538,6.0,27.260000228881836,4.543333371480306,0.005430242272,2394.0,41.61999702453613,68.87999725341797,11.479999542236328,2.5267790416391835,5.0,5.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0
Currency by profile,2019-09-07,B07M6XVCBY,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,2.800499979654948,0,60.0,0.233333333333,14.0,168.02999877929688,12.002142769949776,0.002532607319,23691.0,15.710006713867188,183.74000549316406,13.124286106654576,1.093495249824419,12.0,12.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,14.0,14.0
Currency by profile,2019-09-08,B07M6XVCBY,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,2.8939656224744073,0,58.0,0.206896551724,12.0,167.85000610351562,13.987500508626303,0.001326381266,43728.0,-16.310012817382812,151.5399932861328,12.6283327738444,0.9028298348269098,8.0,5.0,12.0,7.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,11.0
Currency by profile,2019-09-09,B07M6XVCBY,AdGroup1,Natural Care_SP_Auto_ALL Targeting_Huggies Wipes_3.5.19,Amazon,"HUGGIES Natural Care Unscented Baby Wipes, Sensitive, 3 Refill Packs (624 Total Wipes)",Huggies Wipes - US - AMS_KCS_HG1_011,3.0836585440286775,0,41.0,0.439024390244,18.0,126.43000030517578,7.023888905843099,0.00114390938,35842.0,177.86998748779297,304.29998779296875,16.905554877387154,2.4068653567859823,15.0,13.0,18.0,15.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,22.0,21.0
Currency by profile,2019-09-06,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,0.7799999713897705,0,1.0,1.0,1.0,0.7799999713897705,0.7799999713897705,0.5,2.0,28.480000257492065,29.260000228881836,29.260000228881836,37.51282218222088,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-09,B07MDRNNP6,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 3 Refill Packs, 624 Count Total",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07N92R7Q8,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07N92R7Q8,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07N92R7Q8,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,3.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07N92R7Q8,AdGroup1,Huggies Wipes_SSA_Brand_Exact_Refreshing Clean_3.14.19,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,3.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MDRNL78,AdGroup1,Huggies Wipes_SSA_NB_Exact_Refreshing Clean_1.05.17,Amazon,"HUGGIES Refreshing Clean Scented Baby Wipes, Hypoallergenic, 56 Count, Pack of 10",Huggies Wipes - US - AMS_KCS_HG1_011,0,0,0,0,0,0,0,0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
